station,valid,tmpf,dwpf
RFD,2015-02-08 12:46,30.92,28.94
RFD,2015-02-08 12:50,30.20,28.40
RFD,2015-02-08 12:54,32.00,28.94
RFD,2015-02-08 13:25,33.08,30.02
RFD,2015-02-08 13:37,33.08,30.92
RFD,2015-02-08 13:54,33.98,30.92
RFD,2015-02-08 14:01,33.98,30.92
RFD,2015-02-08 14:54,35.06,30.92
RFD,2015-02-08 15:54,35.96,30.02
RFD,2015-02-08 16:54,35.06,30.02
RFD,2015-02-08 17:16,35.06,28.94
RFD,2015-02-08 17:54,33.98,28.94
RFD,2015-02-08 18:02,33.08,28.94
RFD,2015-02-08 18:29,32.00,28.94
RFD,2015-02-08 18:36,32.00,28.94
RFD,2015-02-08 18:54,33.08,30.02
RFD,2015-02-08 19:12,33.08,28.94
RFD,2015-02-08 19:54,32.00,28.94
RFD,2015-02-08 20:52,30.20,28.40
RFD,2015-02-08 20:54,30.92,26.96
RFD,2015-02-08 21:21,28.94,26.06
RFD,2015-02-08 21:54,28.94,24.98
RFD,2015-02-08 22:54,26.06,23.00
RFD,2015-02-08 23:13,26.06,21.92
RFD,2015-02-08 23:54,24.98,21.02
RFD,2015-02-09 00:54,24.08,21.02
RFD,2015-02-09 01:54,23.00,19.04
RFD,2015-02-09 02:54,21.92,17.96
RFD,2015-02-09 03:37,21.92,17.06
RFD,2015-02-09 03:54,21.02,17.06
RFD,2015-02-09 04:28,21.02,17.06
RFD,2015-02-09 04:54,21.92,17.06
RFD,2015-02-09 05:54,21.02,15.98
RFD,2015-02-09 06:54,21.02,15.98
RFD,2015-02-09 07:54,21.02,15.08
RFD,2015-02-09 08:54,21.02,15.08
RFD,2015-02-09 09:54,21.02,15.08
RFD,2015-02-09 10:54,21.02,15.08
RFD,2015-02-09 11:54,21.02,15.98
RFD,2015-02-09 12:54,21.02,15.08
RFD,2015-02-09 13:54,21.02,15.08
RFD,2015-02-09 14:54,21.92,15.98
RFD,2015-02-09 15:54,23.00,15.98
RFD,2015-02-09 16:54,23.00,17.06
RFD,2015-02-09 17:46,24.08,17.06
RFD,2015-02-09 17:54,24.98,17.06
RFD,2015-02-09 18:54,26.96,17.96
RFD,2015-02-09 19:30,26.96,17.06
RFD,2015-02-09 19:54,28.04,17.06
RFD,2015-02-09 20:54,28.04,15.08
RFD,2015-02-09 21:54,26.96,15.08
RFD,2015-02-09 22:54,26.06,14.00
RFD,2015-02-09 23:54,23.00,14.00
RFD,2015-02-10 00:54,21.92,12.02
RFD,2015-02-10 01:54,21.02,10.94
RFD,2015-02-10 02:54,19.04,10.04
RFD,2015-02-10 03:54,17.96,8.96
RFD,2015-02-10 04:54,17.96,8.06
RFD,2015-02-10 05:54,15.08,6.98
RFD,2015-02-10 06:54,12.92,6.98
RFD,2015-02-10 07:54,10.94,6.08
RFD,2015-02-10 08:54,10.04,5.00
RFD,2015-02-10 09:41,10.04,5.00
RFD,2015-02-10 09:54,10.94,6.08
RFD,2015-02-10 10:54,10.94,6.08
RFD,2015-02-10 11:54,12.02,6.98
RFD,2015-02-10 12:39,10.94,6.08
RFD,2015-02-10 12:54,10.94,6.08
RFD,2015-02-10 13:54,12.92,8.96
RFD,2015-02-10 14:54,15.08,12.02
RFD,2015-02-10 15:54,24.08,15.98
RFD,2015-02-10 16:54,26.06,17.96
RFD,2015-02-10 17:54,26.96,19.04
RFD,2015-02-10 18:54,28.04,19.94
RFD,2015-02-10 19:54,28.04,19.94
RFD,2015-02-10 20:54,28.04,19.94
RFD,2015-02-10 21:54,28.04,19.94
RFD,2015-02-10 22:28,28.04,19.94
RFD,2015-02-10 22:54,28.04,19.94
RFD,2015-02-10 23:54,26.96,21.02
RFD,2015-02-11 00:54,26.96,21.02
RFD,2015-02-11 01:54,28.04,19.94
RFD,2015-02-11 02:54,28.04,21.02
RFD,2015-02-11 03:54,28.04,19.94
RFD,2015-02-11 04:54,28.04,21.02
RFD,2015-02-11 05:54,28.04,21.92
RFD,2015-02-11 06:12,28.04,21.92
RFD,2015-02-11 06:54,28.04,21.92
RFD,2015-02-11 07:40,28.94,23.00
RFD,2015-02-11 07:54,28.94,24.08
RFD,2015-02-11 08:03,28.94,24.08
RFD,2015-02-11 08:18,30.02,24.98
RFD,2015-02-11 08:54,30.92,24.98
RFD,2015-02-11 09:54,32.00,26.06
RFD,2015-02-11 10:11,32.00,26.06
RFD,2015-02-11 10:54,32.00,26.96
RFD,2015-02-11 11:42,32.00,26.96
RFD,2015-02-11 11:54,32.00,26.96
RFD,2015-02-11 12:35,32.00,28.04
RFD,2015-02-11 12:54,32.00,28.04
RFD,2015-02-11 13:02,32.00,28.04
RFD,2015-02-11 13:39,33.08,28.94
RFD,2015-02-11 13:54,33.08,28.94
RFD,2015-02-11 14:54,33.98,28.94
RFD,2015-02-11 15:32,32.00,26.96
RFD,2015-02-11 15:47,32.00,26.96
RFD,2015-02-11 15:54,32.00,26.96
RFD,2015-02-11 16:54,32.00,26.06
RFD,2015-02-11 17:01,32.00,26.06
RFD,2015-02-11 17:54,30.92,24.98
RFD,2015-02-11 18:21,32.00,24.08
RFD,2015-02-11 18:54,32.00,21.02
RFD,2015-02-11 19:54,30.02,23.00
RFD,2015-02-11 20:54,28.94,19.94
RFD,2015-02-11 21:54,28.94,17.96
RFD,2015-02-11 22:30,26.96,15.98
RFD,2015-02-11 22:54,24.98,15.08
RFD,2015-02-11 23:54,23.00,12.92
RFD,2015-02-12 00:54,21.02,10.94
RFD,2015-02-12 01:54,19.04,8.96
RFD,2015-02-12 02:54,17.96,8.06
RFD,2015-02-12 03:54,15.98,6.98
RFD,2015-02-12 04:54,17.06,6.08
RFD,2015-02-12 05:54,17.06,6.08
RFD,2015-02-12 06:54,15.98,6.08
RFD,2015-02-12 07:30,15.08,6.98
RFD,2015-02-12 07:54,14.00,8.06
RFD,2015-02-12 08:02,14.00,8.06
RFD,2015-02-12 08:38,14.00,8.06
RFD,2015-02-12 08:54,14.00,8.06
RFD,2015-02-12 09:09,14.00,8.06
RFD,2015-02-12 09:43,12.92,3.92
RFD,2015-02-12 09:54,12.92,3.02
RFD,2015-02-12 10:54,10.94,-0.94
RFD,2015-02-12 11:54,8.96,-4.00
RFD,2015-02-12 12:54,8.06,-5.08
RFD,2015-02-12 13:54,8.06,-2.92
RFD,2015-02-12 14:54,8.96,-4.00
RFD,2015-02-12 15:54,10.04,-2.92
RFD,2015-02-12 16:54,10.94,-2.92
RFD,2015-02-12 17:54,12.02,-2.92
RFD,2015-02-12 18:54,12.92,-2.02
RFD,2015-02-12 19:54,12.92,-0.94
RFD,2015-02-12 20:54,12.92,-2.02
RFD,2015-02-12 21:54,12.92,-2.02
RFD,2015-02-12 22:54,12.92,-2.02
RFD,2015-02-12 23:54,10.94,-0.94
RFD,2015-02-13 00:54,10.94,-0.94
RFD,2015-02-13 01:54,10.04,-0.94
RFD,2015-02-13 02:54,10.94,-0.94
RFD,2015-02-13 03:54,8.96,-0.94
RFD,2015-02-13 04:54,6.08,-2.02
RFD,2015-02-13 05:54,3.92,-2.92
RFD,2015-02-13 06:54,3.92,-2.92
RFD,2015-02-13 07:54,1.94,-4.00
RFD,2015-02-13 08:54,1.04,-4.00
RFD,2015-02-13 09:54,-0.04,-5.98
RFD,2015-02-13 10:54,1.04,-4.00
RFD,2015-02-13 11:54,1.04,-4.00
RFD,2015-02-13 12:54,1.94,-2.92
RFD,2015-02-13 13:54,5.00,-0.94
RFD,2015-02-13 14:54,8.96,1.04
RFD,2015-02-13 15:54,10.94,3.02
RFD,2015-02-13 16:54,15.08,6.08
RFD,2015-02-13 17:54,17.06,8.06
RFD,2015-02-13 18:54,19.04,10.04
RFD,2015-02-13 19:54,19.94,10.94
RFD,2015-02-13 20:54,21.02,12.02
RFD,2015-02-13 21:54,23.00,14.00
RFD,2015-02-13 22:54,24.08,14.00
RFD,2015-02-13 23:54,24.08,15.08
RFD,2015-02-14 00:54,24.98,15.98
RFD,2015-02-14 01:54,26.06,17.06
RFD,2015-02-14 02:54,26.96,17.06
RFD,2015-02-14 03:54,26.96,17.96
RFD,2015-02-14 04:54,26.96,19.04
RFD,2015-02-14 05:54,28.04,19.94
RFD,2015-02-14 06:54,28.04,19.94
RFD,2015-02-14 07:46,28.04,19.94
RFD,2015-02-14 07:54,28.04,19.94
RFD,2015-02-14 08:54,24.98,14.00
RFD,2015-02-14 09:10,24.98,14.00
RFD,2015-02-14 09:54,23.00,15.98
RFD,2015-02-14 10:18,21.92,15.08
RFD,2015-02-14 10:54,21.02,12.92
RFD,2015-02-14 11:54,19.04,8.06
RFD,2015-02-14 12:26,17.06,6.98
RFD,2015-02-14 12:54,15.98,8.06
RFD,2015-02-14 12:56,15.98,8.06
RFD,2015-02-14 13:05,15.08,8.06
RFD,2015-02-14 13:17,14.00,6.98
RFD,2015-02-14 13:54,12.02,3.02
RFD,2015-02-14 14:39,10.94,-4.00
RFD,2015-02-14 14:54,10.94,-2.92
RFD,2015-02-14 15:54,8.96,-4.00
RFD,2015-02-14 16:54,10.04,-5.98
RFD,2015-02-14 17:54,8.96,-7.96
RFD,2015-02-14 18:54,8.96,-9.94
RFD,2015-02-14 19:54,8.96,-9.94
RFD,2015-02-14 20:54,8.06,-11.02
RFD,2015-02-14 21:54,8.06,-13.00
RFD,2015-02-14 22:54,6.08,-13.00
RFD,2015-02-14 23:54,5.00,-13.00
RFD,2015-02-15 00:54,3.92,-13.00
RFD,2015-02-15 01:54,3.02,-13.00
RFD,2015-02-15 02:54,1.04,-13.00
RFD,2015-02-15 03:54,1.94,-13.00
RFD,2015-02-15 04:54,1.94,-13.00
RFD,2015-02-15 05:54,1.04,-14.08
RFD,2015-02-15 06:54,-0.04,-14.08
RFD,2015-02-15 07:54,-0.94,-14.08
RFD,2015-02-15 08:54,-2.02,-14.98
RFD,2015-02-15 09:54,-2.02,-14.08
RFD,2015-02-15 10:54,-2.02,-14.08
RFD,2015-02-15 11:54,-2.02,-14.08
RFD,2015-02-15 12:54,-0.94,-13.00
RFD,2015-02-15 13:54,-0.94,-13.00
RFD,2015-02-15 14:54,1.04,-11.02
RFD,2015-02-15 15:54,3.92,-9.04
RFD,2015-02-15 16:54,8.06,-5.98
RFD,2015-02-15 17:54,10.94,-4.00
RFD,2015-02-15 18:54,12.92,-0.04
RFD,2015-02-15 19:54,12.92,-0.04
RFD,2015-02-15 20:54,14.00,1.04
RFD,2015-02-15 21:54,14.00,1.94
RFD,2015-02-15 22:54,12.92,1.94
RFD,2015-02-15 23:54,12.92,3.02
RFD,2015-02-16 00:54,12.02,3.02
RFD,2015-02-16 01:54,12.02,1.94
RFD,2015-02-16 02:54,12.02,1.94
RFD,2015-02-16 03:54,12.02,1.94
RFD,2015-02-16 04:33,12.02,1.94
RFD,2015-02-16 04:54,12.02,1.94
RFD,2015-02-16 05:54,12.02,1.94
RFD,2015-02-16 06:18,12.02,3.02
RFD,2015-02-16 06:54,12.02,1.94
RFD,2015-02-16 07:54,10.94,3.02
RFD,2015-02-16 08:54,10.94,1.94
RFD,2015-02-16 09:54,10.04,1.04
RFD,2015-02-16 10:54,6.98,1.04
RFD,2015-02-16 11:54,6.08,1.04
RFD,2015-02-16 12:54,5.00,-0.94
RFD,2015-02-16 13:54,6.08,1.04
RFD,2015-02-16 14:54,8.96,1.04
RFD,2015-02-16 15:54,14.00,1.04
RFD,2015-02-16 16:54,12.92,1.94
RFD,2015-02-16 17:54,15.08,1.94
RFD,2015-02-16 18:54,15.08,3.02
RFD,2015-02-16 19:54,17.06,3.92
RFD,2015-02-16 20:54,17.96,1.94
RFD,2015-02-16 21:54,17.06,1.94
RFD,2015-02-16 22:54,17.06,3.02
RFD,2015-02-16 23:54,17.06,3.02
RFD,2015-02-17 00:54,15.98,3.92
RFD,2015-02-17 01:54,15.98,5.00
RFD,2015-02-17 02:54,15.98,6.08
RFD,2015-02-17 03:54,15.98,6.98
RFD,2015-02-17 04:54,15.98,6.98
RFD,2015-02-17 05:54,15.98,8.06
RFD,2015-02-17 06:54,15.98,8.06
RFD,2015-02-17 07:29,15.98,10.04
RFD,2015-02-17 07:37,15.98,10.04
RFD,2015-02-17 07:54,15.98,10.04
RFD,2015-02-17 08:54,17.06,10.94
RFD,2015-02-17 09:54,17.06,10.94
RFD,2015-02-17 10:54,17.06,12.02
RFD,2015-02-17 11:54,17.96,10.94
RFD,2015-02-17 12:54,15.08,3.02
RFD,2015-02-17 13:54,12.02,1.04
RFD,2015-02-17 14:54,14.00,1.94
RFD,2015-02-17 15:54,15.08,1.94
RFD,2015-02-17 16:54,17.06,1.94
RFD,2015-02-17 17:54,17.06,3.92
RFD,2015-02-17 18:54,15.98,3.92
RFD,2015-02-17 19:04,15.98,3.92
RFD,2015-02-17 19:25,17.06,3.92
RFD,2015-02-17 19:54,17.06,3.02
RFD,2015-02-17 20:54,17.06,1.94
RFD,2015-02-17 21:54,17.06,1.04
RFD,2015-02-17 22:54,15.98,1.04
RFD,2015-02-17 23:54,14.00,1.04
RFD,2015-02-18 00:54,10.94,-0.94
RFD,2015-02-18 01:54,10.04,-0.94
RFD,2015-02-18 02:54,10.04,-0.94
RFD,2015-02-18 03:54,8.96,-2.02
RFD,2015-02-18 04:54,8.96,-2.02
RFD,2015-02-18 05:54,8.06,-2.02
RFD,2015-02-18 06:54,6.98,-0.94
RFD,2015-02-18 07:54,6.98,-0.04
RFD,2015-02-18 08:16,6.08,-0.04
RFD,2015-02-18 08:42,6.08,-0.04
RFD,2015-02-18 08:54,6.08,-0.04
RFD,2015-02-18 09:17,6.08,-0.94
RFD,2015-02-18 09:30,6.08,-0.94
RFD,2015-02-18 09:54,5.00,-0.94
RFD,2015-02-18 10:39,6.08,-0.94
RFD,2015-02-18 10:54,5.00,-0.94
RFD,2015-02-18 11:20,3.92,-2.02
RFD,2015-02-18 11:41,3.92,-2.02
RFD,2015-02-18 11:54,3.92,-2.02
RFD,2015-02-18 12:08,3.92,-2.02
RFD,2015-02-18 12:54,3.02,-2.92
RFD,2015-02-18 13:12,3.02,-2.92
RFD,2015-02-18 13:41,3.02,-4.00
RFD,2015-02-18 13:54,3.02,-5.08
RFD,2015-02-18 14:54,3.02,-7.06
RFD,2015-02-18 15:54,3.02,-7.06
RFD,2015-02-18 16:18,3.92,-7.06
RFD,2015-02-18 16:54,5.00,-7.96
RFD,2015-02-18 17:54,3.92,-7.96
RFD,2015-02-18 18:54,3.92,-9.94
RFD,2015-02-18 19:01,3.92,-9.04
RFD,2015-02-18 19:12,3.92,-5.98
RFD,2015-02-18 19:39,5.00,-7.06
RFD,2015-02-18 19:54,3.92,-9.94
RFD,2015-02-18 20:12,3.92,-9.94
RFD,2015-02-18 20:54,3.92,-9.94
RFD,2015-02-18 21:46,3.02,-7.96
RFD,2015-02-18 21:54,3.02,-9.94
RFD,2015-02-18 22:01,3.02,-11.02
RFD,2015-02-18 22:54,3.02,-11.92
RFD,2015-02-18 23:54,1.04,-11.92
RFD,2015-02-19 00:54,-0.04,-14.08
RFD,2015-02-19 01:54,-0.94,-14.08
RFD,2015-02-19 02:54,-0.94,-14.98
RFD,2015-02-19 03:54,-2.92,-14.98
RFD,2015-02-19 04:54,-2.92,-14.98
RFD,2015-02-19 05:54,-4.00,-16.06
RFD,2015-02-19 06:54,-5.08,-14.98
RFD,2015-02-19 07:54,-5.98,-16.96
RFD,2015-02-19 08:54,-7.06,-16.06
RFD,2015-02-19 09:54,-7.06,-16.06
RFD,2015-02-19 10:54,-7.96,-16.96
RFD,2015-02-19 11:54,-7.96,-18.04
RFD,2015-02-19 12:54,-7.96,-18.04
RFD,2015-02-19 13:54,-7.06,-18.04
RFD,2015-02-19 14:54,-5.08,-16.96
RFD,2015-02-19 15:54,-2.02,-16.96
RFD,2015-02-19 16:54,-0.94,-16.96
RFD,2015-02-19 17:54,-0.04,-14.98
RFD,2015-02-19 18:54,1.04,-14.98
RFD,2015-02-19 19:54,3.02,-14.08
RFD,2015-02-19 20:54,3.92,-11.92
RFD,2015-02-19 21:54,3.92,-11.92
RFD,2015-02-19 22:54,3.02,-11.92
RFD,2015-02-19 23:54,1.94,-11.92
RFD,2015-02-20 00:54,1.04,-11.92
RFD,2015-02-20 01:54,-0.94,-11.92
RFD,2015-02-20 02:54,-4.00,-11.92
RFD,2015-02-20 03:54,-5.98,-14.08
RFD,2015-02-20 04:54,-5.08,-13.00
RFD,2015-02-20 05:54,-5.98,-13.00
RFD,2015-02-20 06:54,-7.06,-14.08
RFD,2015-02-20 07:54,-9.04,-14.98
RFD,2015-02-20 08:54,-5.98,-14.08
RFD,2015-02-20 09:54,-5.08,-13.00
RFD,2015-02-20 10:54,-2.02,-11.02
RFD,2015-02-20 11:54,-0.94,-11.02
RFD,2015-02-20 12:54,1.04,-9.94
RFD,2015-02-20 13:54,3.02,-7.06
RFD,2015-02-20 14:54,3.92,-4.00
RFD,2015-02-20 15:03,3.92,-2.92
RFD,2015-02-20 15:23,6.08,-2.02
RFD,2015-02-20 15:54,8.06,-2.02
RFD,2015-02-20 16:28,8.96,-0.04
RFD,2015-02-20 16:39,8.96,1.04
RFD,2015-02-20 16:51,10.40,1.40
RFD,2015-02-20 16:54,10.04,1.94
RFD,2015-02-20 17:54,10.94,5.00
RFD,2015-02-20 18:15,10.94,5.00
RFD,2015-02-20 18:45,12.02,5.00
RFD,2015-02-20 18:54,12.02,5.00
RFD,2015-02-20 19:51,12.20,6.80
RFD,2015-02-20 19:54,12.92,6.08
RFD,2015-02-20 20:30,15.08,6.98
RFD,2015-02-20 20:54,15.08,8.06
RFD,2015-02-20 21:10,15.98,6.98
RFD,2015-02-20 21:54,17.06,6.98
RFD,2015-02-20 22:54,17.96,6.08
RFD,2015-02-20 23:54,17.06,6.08
RFD,2015-02-21 00:54,17.06,6.98
RFD,2015-02-21 01:54,17.96,8.06
RFD,2015-02-21 02:54,19.04,8.96
RFD,2015-02-21 03:54,19.04,10.04
RFD,2015-02-21 04:54,19.04,10.04
RFD,2015-02-21 05:54,19.04,10.94
RFD,2015-02-21 06:54,17.96,10.04
RFD,2015-02-21 07:54,17.96,10.04
RFD,2015-02-21 08:54,17.96,10.94
RFD,2015-02-21 09:54,17.96,10.94
RFD,2015-02-21 10:54,19.04,12.02
RFD,2015-02-21 11:54,19.04,12.92
RFD,2015-02-21 12:54,19.04,12.92
RFD,2015-02-21 13:11,19.94,14.00
RFD,2015-02-21 13:43,19.94,14.00
RFD,2015-02-21 13:54,19.94,14.00
RFD,2015-02-21 14:54,21.92,15.08
RFD,2015-02-21 15:54,24.98,15.98
RFD,2015-02-21 16:54,26.96,17.06
RFD,2015-02-21 17:54,28.94,17.96
RFD,2015-02-21 18:54,28.94,17.96
RFD,2015-02-21 19:54,30.02,19.04
RFD,2015-02-21 20:54,30.02,19.04
RFD,2015-02-21 21:54,28.94,19.04
RFD,2015-02-21 22:54,28.94,19.94
RFD,2015-02-21 23:54,28.94,19.94
RFD,2015-02-22 00:54,28.04,21.02
RFD,2015-02-22 01:26,28.04,21.02
RFD,2015-02-22 01:54,28.04,21.02
RFD,2015-02-22 02:11,28.04,21.02
RFD,2015-02-22 02:54,28.04,21.02
RFD,2015-02-22 03:22,26.96,21.02
RFD,2015-02-22 03:54,28.04,19.94
RFD,2015-02-22 04:54,26.96,17.06
RFD,2015-02-22 05:21,26.06,15.08
RFD,2015-02-22 05:54,24.98,12.92
RFD,2015-02-22 06:54,21.92,10.04
RFD,2015-02-22 07:54,21.02,8.06
RFD,2015-02-22 08:54,19.04,6.08
RFD,2015-02-22 09:54,17.06,3.92
RFD,2015-02-22 10:54,15.08,3.92
RFD,2015-02-22 11:54,14.00,5.00
RFD,2015-02-22 12:54,12.92,3.02
RFD,2015-02-22 13:54,12.02,1.04
RFD,2015-02-22 14:54,12.92,-0.04
RFD,2015-02-22 15:54,14.00,-0.04
RFD,2015-02-22 16:54,15.08,-0.04
RFD,2015-02-22 17:54,14.00,-2.02
RFD,2015-02-22 18:54,14.00,-2.02
RFD,2015-02-22 19:54,15.08,-4.00
RFD,2015-02-22 20:54,14.00,-2.92
RFD,2015-02-22 21:54,12.92,-4.00
RFD,2015-02-22 22:54,10.94,-5.98
RFD,2015-02-22 23:54,8.96,-7.06
RFD,2015-02-23 00:54,6.98,-7.06
RFD,2015-02-23 01:54,5.00,-7.06
RFD,2015-02-23 02:54,3.02,-9.04
RFD,2015-02-23 03:54,1.94,-9.94
RFD,2015-02-23 04:54,1.04,-11.02
RFD,2015-02-23 05:54,-0.04,-11.92
RFD,2015-02-23 06:54,-2.02,-13.00
RFD,2015-02-23 07:54,-2.02,-14.08
RFD,2015-02-23 08:54,-4.00,-14.98
RFD,2015-02-23 09:54,-5.08,-16.06
RFD,2015-02-23 10:54,-5.98,-16.06
RFD,2015-02-23 11:54,-7.06,-16.96
RFD,2015-02-23 12:54,-7.96,-16.96
RFD,2015-02-23 13:54,-5.08,-16.96
RFD,2015-02-23 14:54,-2.02,-14.98
RFD,2015-02-23 15:54,-0.04,-14.98
RFD,2015-02-23 16:54,3.92,-14.08
RFD,2015-02-23 17:54,5.00,-11.92
RFD,2015-02-23 18:54,6.08,-11.02
RFD,2015-02-23 19:54,6.98,-9.94
RFD,2015-02-23 20:54,8.96,-9.04
RFD,2015-02-23 21:54,8.06,-9.04
RFD,2015-02-23 22:54,6.98,-7.96
RFD,2015-02-23 23:54,6.08,-7.96
RFD,2015-02-24 00:54,3.92,-7.96
RFD,2015-02-24 01:54,1.94,-9.04
RFD,2015-02-24 02:54,1.94,-9.04
RFD,2015-02-24 03:54,1.04,-9.04
RFD,2015-02-24 04:54,1.94,-7.96
RFD,2015-02-24 05:54,1.94,-7.96
RFD,2015-02-24 06:54,5.00,-5.98
RFD,2015-02-24 07:54,6.08,-5.08
RFD,2015-02-24 08:54,6.08,-4.00
RFD,2015-02-24 09:54,6.98,-2.92
RFD,2015-02-24 10:54,8.06,-2.92
RFD,2015-02-24 11:54,8.96,-2.02
RFD,2015-02-24 12:54,10.04,-2.02
RFD,2015-02-24 13:54,12.92,-0.04
RFD,2015-02-24 14:54,14.00,1.94
RFD,2015-02-24 15:54,15.08,3.02
RFD,2015-02-24 16:54,17.96,6.08
RFD,2015-02-24 17:32,19.94,8.06
RFD,2015-02-24 17:54,21.02,10.04
RFD,2015-02-24 18:54,24.08,12.92
RFD,2015-02-24 19:41,26.96,15.98
RFD,2015-02-24 19:54,28.04,17.06
RFD,2015-02-24 20:54,30.92,19.04
RFD,2015-02-24 21:54,32.00,21.02
RFD,2015-02-24 22:54,32.00,23.00
RFD,2015-02-24 23:54,30.92,14.00
RFD,2015-02-25 00:54,28.94,10.94
RFD,2015-02-25 01:54,28.04,12.02
RFD,2015-02-25 02:54,26.96,8.96
RFD,2015-02-25 03:54,24.98,8.96
RFD,2015-02-25 04:54,23.00,6.98
RFD,2015-02-25 05:54,21.02,6.08
RFD,2015-02-25 06:54,19.04,5.00
RFD,2015-02-25 07:54,19.04,1.04
RFD,2015-02-25 08:54,15.98,-0.94
RFD,2015-02-25 09:54,14.00,-2.02
RFD,2015-02-25 10:54,12.02,-4.00
RFD,2015-02-25 11:54,10.94,-4.00
RFD,2015-02-25 12:54,10.94,-2.02
RFD,2015-02-25 13:54,12.92,-2.02
RFD,2015-02-25 14:54,14.00,-2.92
RFD,2015-02-25 15:54,15.08,-2.02
RFD,2015-02-25 16:54,17.06,-2.02
RFD,2015-02-25 17:54,19.04,-2.02
RFD,2015-02-25 18:54,19.94,-2.02
RFD,2015-02-25 19:44,19.04,6.08
RFD,2015-02-25 19:54,19.04,6.98
RFD,2015-02-25 20:44,17.96,10.04
RFD,2015-02-25 20:54,17.96,10.04
RFD,2015-02-25 21:11,17.96,12.02
RFD,2015-02-25 21:54,17.96,12.02
RFD,2015-02-25 22:54,17.06,10.94
RFD,2015-02-25 23:16,17.06,12.02
RFD,2015-02-25 23:31,17.06,12.92
RFD,2015-02-25 23:54,17.06,12.92
RFD,2015-02-26 00:26,17.06,12.02
RFD,2015-02-26 00:37,15.98,12.02
RFD,2015-02-26 00:54,15.98,12.02
RFD,2015-02-26 01:09,15.98,12.02
RFD,2015-02-26 01:26,15.98,12.02
RFD,2015-02-26 01:37,15.98,10.94
RFD,2015-02-26 01:54,15.98,10.94
RFD,2015-02-26 02:05,15.98,12.02
RFD,2015-02-26 02:54,15.98,10.94
RFD,2015-02-26 03:31,15.08,10.04
RFD,2015-02-26 03:54,15.08,10.04
RFD,2015-02-26 04:54,15.08,10.04
RFD,2015-02-26 05:54,15.08,8.06
RFD,2015-02-26 06:54,14.00,6.98
RFD,2015-02-26 07:54,14.00,6.98
RFD,2015-02-26 08:54,12.92,6.08
RFD,2015-02-26 09:54,12.92,6.08
RFD,2015-02-26 10:21,12.92,6.08
RFD,2015-02-26 10:54,12.92,6.98
RFD,2015-02-26 11:16,12.02,6.08
RFD,2015-02-26 11:54,12.02,5.00
RFD,2015-02-26 12:54,10.04,1.94
RFD,2015-02-26 13:54,8.06,-0.04
RFD,2015-02-26 14:54,8.96,-0.04
RFD,2015-02-26 15:54,8.96,-2.02
RFD,2015-02-26 16:54,12.02,-2.02
RFD,2015-02-26 17:54,12.92,-0.94
RFD,2015-02-26 18:54,14.00,-0.94
RFD,2015-02-26 19:54,12.92,-0.94
RFD,2015-02-26 20:54,12.92,-2.02
RFD,2015-02-26 21:54,12.92,-5.08
RFD,2015-02-26 22:54,12.02,-4.00
RFD,2015-02-26 23:54,10.04,-5.08
RFD,2015-02-27 00:54,6.98,-5.98
RFD,2015-02-27 01:54,5.00,-5.98
RFD,2015-02-27 02:54,-0.94,-7.96
RFD,2015-02-27 03:54,-2.92,-11.02
RFD,2015-02-27 04:54,-2.92,-9.94
RFD,2015-02-27 05:54,-4.00,-11.92
RFD,2015-02-27 06:54,-9.94,-16.06
RFD,2015-02-27 07:54,-9.04,-16.06
RFD,2015-02-27 08:54,-11.02,-16.06
RFD,2015-02-27 09:54,-11.02,-16.96
RFD,2015-02-27 10:54,-11.02,-16.96
RFD,2015-02-27 11:54,-14.08,-20.02
RFD,2015-02-27 12:54,-14.08,-20.02
RFD,2015-02-27 13:54,-11.02,-14.98
RFD,2015-02-27 14:54,-5.08,-9.94
RFD,2015-02-27 15:54,5.00,-7.06
RFD,2015-02-27 16:54,8.96,-5.98
RFD,2015-02-27 17:54,10.94,-5.98
RFD,2015-02-27 18:54,10.94,-5.98
RFD,2015-02-27 19:54,12.02,-5.08
RFD,2015-02-27 20:54,12.02,-5.08
RFD,2015-02-27 21:54,12.02,-5.08
RFD,2015-02-27 22:54,10.94,-5.08
RFD,2015-02-27 23:54,8.96,-5.98
RFD,2015-02-28 00:54,3.92,-7.06
RFD,2015-02-28 01:54,1.94,-7.06
RFD,2015-02-28 02:54,-0.04,-9.04
RFD,2015-02-28 03:54,-0.94,-9.04
RFD,2015-02-28 04:54,-5.08,-11.02
RFD,2015-02-28 05:54,-7.06,-13.00
RFD,2015-02-28 06:54,-7.06,-14.08
RFD,2015-02-28 07:54,-11.02,-16.96
RFD,2015-02-28 08:54,-13.00,-18.94
RFD,2015-02-28 09:54,-13.00,-20.02
RFD,2015-02-28 10:54,-14.08,-20.02
RFD,2015-02-28 11:54,-14.98,-22.00
RFD,2015-02-28 12:54,-14.08,-20.92
RFD,2015-02-28 13:54,-11.02,-16.96
RFD,2015-02-28 14:54,-2.02,-9.04
RFD,2015-02-28 15:54,6.08,-2.92
RFD,2015-02-28 16:54,10.04,-2.02
RFD,2015-02-28 17:54,12.92,1.04
RFD,2015-02-28 18:54,14.00,1.94
RFD,2015-02-28 19:54,15.08,1.94
RFD,2015-02-28 20:54,15.98,3.02
RFD,2015-02-28 21:54,15.98,3.02
RFD,2015-02-28 22:54,17.06,3.02
